index,question,ground_truth,predicted,correct,raw_response
2833,Increase in the thickness of the prickle cell layer of the epidermis is called?,A,B,False,B
2834,Pea soup diarrhea is seen in -,A,B,False,B
2835,All is true about skull fracture except,A,B,False,B
2836,The half-life of normally circulating monocytes in the circulation is–,A,B,False,B
2837,N-acetyl cysteine reduces the severity of hepatic necrosis in toxicity due to?,A,B,False,B
2838,Which of the following is not a primary stress-bearing area in the maxilla:,A,A,True,A
2839,Which is not a pa of basic essential obstetric care?,A,A,True,A
2840,Most common malignancy of fallopian tube,A,B,False,B
2841,UV rays examination is done for -,A,A,True,A
2842,Transpo through pores in cell members is ?,A,C,False,C
2843,Lines of Zahn are seen in -,A,D,False,D
2844,Category 4 biomedical waste include ?,A,A,True,A
2845,Which of these is increased in Iron deficiency anemia:,A,D,False,D
2846,Transverse lie is caused by all except ?,A,D,False,D
2847,Floor of nasal cavity in children is made of -,A,D,False,D
2848,Most impoant factor in transpo across a membrane?,A,D,False,D
2849,Use of HAA is associated with hepatotoxicity approximately what percentage of patients?,A,A,True,A
2850,Which is not true of chylomicrons ?,A,B,False,B
2851,Auer rods are seen in which subtype of AML?,A,C,False,C
2852,McCall's festoon results from:,A,A,True,A
2853,Massive hepatic necrosis can be caused by which of the following poisons?,A,D,False,D
2854,Rota-teq oral vaccine for rotavirus contains ?,A,B,False,B
2855,Pyridoxine is required in -,A,B,False,B
2856,The transfer of DNA from one bacterium to another through the agency of a bacteriophage is–,A,B,False,B
2857,Progressive dysphagia is seen in all except,A,D,False,D
2858,Thissign is seen in ?,A,C,False,C
2859,Landmark for pudendal nerve block is ?,A,A,True,A
2860,"In class II cavity preparation, the axial depth of gingival floor should be minimum:",A,B,False,B
2861,Lundstorm segmented arch analysis used to measure?,A,D,False,D
2862,Abatacept binds to on T cell surface,A,D,False,D
2863,Muscles affected in De quervain tenosynovitis -,A,A,True,A
2864,The lowest temperature at which all components of an alloy can be in a liquid state is known as:,A,A,True,A
2865,Klein levin syndrome ?,A,D,False,D
2866,Oil paint appearance on nutrient agar is seen in -,A,B,False,B
2867,Punched out ulcer is seen in:,A,C,False,C
2868,Best diagnosis for ectopic gastric mucosa of Mecke’s diverticulum by:,A,A,True,A
2869,Which of the following is not stored in cell,A,D,False,D
2870,Carey’s analysis is performed in:,A,A,True,A
2871,what is the histological difference between them in Ulcerative colitis & Crohn's disease?,A,C,False,C
2872,Glasgow coma scale motor 4 represents?,A,A,True,A
2873,All are androgens except ?,A,D,False,D
2874,Mid-day meal should supply:,A,B,False,B
2875,Which of the following is vasicoselective drug?,A,A,True,A
2876,Characteristics of myxedema are all except,A,D,False,D
2877,Bacteria transferred from mother to infant:,A,A,True,A
2878,Triage system used for,A,C,False,C
2879,Following are the clinical signs of widened pulse pressure seen in patients of aoic regurgitation except,A,A,True,A
2880,Recommendations for inmate ship of Borstal homes are?,A,A,True,A
2881,Fomepizole is used in which poisoning?,A,A,True,A
2882,Regular insectisidal spray is done when API is ?,A,A,True,A
2883,Which of these is a specific antagonist of α2 receptors?,A,D,False,D
2884,Bonney's test is used determine ?,A,B,False,B
2885,Which of the following cause increase in pulmonary aerial pressure?,A,B,False,B
2886,Smooth muscle physiology different from skeletal muscle,A,B,False,B
2887,Lesion with bone loss and apical epithelial migration from the CEJ is clinically called as:,A,C,False,C
2888,"A 65-year-old male presents with bradykinesia, tremors at rest, and muscular rigidityand  mask-like face. 
The intracytoplasmic eosinophilic inclusions most likely be found in?",A,D,False,D
2889,Galactosemia is due to deficiency of which enzymes,A,A,True,A
2890,Insensible water loss per day is ?,A,B,False,B
2891,Idoxuridine is used for treatment of ?,A,C,False,C
2892,"A Child is born, covered with a thick membranous coat, what could be the possible diagnosis?",A,A,True,A
2893,Which of the following is monoenoic acid ?,A,C,False,C
2894,Which type of healing occurs in an incisional wound with infection?,A,B,False,B
2895,Cusp of Carabelli is a feature of which of these teeth:,A,A,True,A
2896,Force applied at the center of resistance of tooth will cause what type of tooth movement?,A,A,True,A
2897,Which of the following components of flux helps in removal of passivating layer:,A,A,True,A
2898,Tumours involving epiphysis of long bone is:,A,B,False,B
2899,MAC of desflurane is ?,A,A,True,A
2900,The principal cell type of gingival epithelium is?,A,A,True,A
2901,At what level does the trachea bifurcates ?,A,A,True,A
2902,Von Rosen's view is for,A,A,True,A
2903,Acute suppurative otits media in children is most commonly caused by ?,A,C,False,C
2904,"In a class I cavity for amalgam, the mesial and distal walls show slight divergence towards the occlusal surface. This is done to:",A,A,True,A
2905,Which of the following is true about coeliac plexus block?,A,D,False,D
2906,Structural durability in FPD can be achieved by:,A,D,False,D
2907,Corpora arenacea is seen in ?,A,B,False,B
2908,Inferior parathyroid develops from which arch ?,A,B,False,B
2909,Maximum cycloplegic action of atropine is seen at ?,A,B,False,B
2910,Most common site for atopic dermatitis -,A,B,False,B
2911,Which of the following is not a rapid and short acting insulin?,A,C,False,C
2912,Downward and outward moment of eye is effected in injury of?,A,D,False,D
2913,True about Anganwadi worker is all except ?,A,A,True,A
2914,1st sign of anterior uveitis ?,A,B,False,B
2915,Vasoconstriction in skin ?,A,A,True,A
2916,The fetal circulation changes to normal circulation at bih with,A,A,True,A
2917,Complement deficiency has not been implicated in causing ?,A,B,False,B
2918,"If several patterns are invested in the same ring, minimum distance between them should be:",A,B,False,B
2919,Which drug decreases the bone resorption in osteoporosis?,A,B,False,B
2920,A drug with high plasma binding protein propey has which of the following propeies?,A,A,True,A
2921,Niacin acts as coenzyme -,A,D,False,D
2922,Somatomedin - C deficiency causes?,A,C,False,C
2923,"Premature exfoliation term applies to the deciduous teeth, when it shed before:",A,A,True,A
2924,Greenspan lesion is:,A,A,True,A
2925,Pearl necklace appearance is characteristic of ?,A,B,False,B
2926,Sudden painless loss of vision- All are causes except?,A,A,True,A
2927,'Secrete of national health lies in the homes of people' statement by ?,A,C,False,C
2928,Mercury is properly mixed is suggested by:,A,A,True,A
2929,Erythromycin is used in the treatment of which GIT disorder?,A,B,False,B
2930,"Kernahen's striped 'Y' classification, Main reference point is -",A,B,False,B
2931,MRP 2 associated with which of the following?,A,B,False,B
2932,Least likely to cause dysmenorrhea -,A,A,True,A
2933,Which of the following will be seen on cardiac biopsy of a patient who had a post MI reperfusion injury?,A,B,False,B
2934,Acute myocarditis schintigraphy is done with -,A,B,False,B
2935,Two standard deviations include what percentage of the values of distribution on either side?,A,A,True,A
2936,"The mean B.P.  of  a  group  of  persons was  determined and  after  an  interventional  trial, the mean BP was  estimated again. The best test to be applied to determine the significance of intervention  is:",A,B,False,B
2937,Endometriosis is ?,A,B,False,B
2938,Clomiphene citrate is used for ?,A,A,True,A
2939,RPI system consists of:,A,A,True,A
2940,Constituent of bioactive glass:,A,C,False,C
2941,What is p24 ?,A,B,False,B
2942,All are the prognostic factors of Boer-meisel system except -,A,A,True,A
2943,HLA marker associated with diabetes mellitus type 1 is -,A,D,False,D
2944,Maximum frequency of Basal electrical Rhythm is formed in __________,A,A,True,A
2945,Which cant be given by Epidural anaesthesia ?,A,A,True,A
2946,Antiflux agents:,A,A,True,A
2947,Osteosclerosis is a feature of which of the followinga -,A,C,False,C
2948,A beta thalassemia patient was given 125 packets of packed RBCs. Which additional drug should be given to this patient,A,C,False,C
2949,Soret band in which porphyrins absorb light lie at what wavelength of the spectrum of light?,A,B,False,B
2950,Most of ectopic pregnancies are at ampulla as?,A,A,True,A
2951,Which investment shows high contraction due to loss of water and alcohol?,A,D,False,D
2952,60 year woman comes with 3rd degree uterine prolapse. What will be the management?,A,A,True,A
2953,Most lethal combination is,A,A,True,A
2954,A child aged 7 years has how many teeth,A,C,False,C
2955,False regarding antigenic drift is?,A,D,False,D
2956,Which of the following is not true about the development of thyroid tumors in nodular goiter?,A,B,False,B
2957,Anovulatory DUB is due to ?,A,A,True,A
2958,Glucose transpoer affected in diabetes mellitus?,A,C,False,C
2959,Tensor of vocal cord is?,A,B,False,B
2960,"A 54-year man with 5-day history of productive cough of green sputum, fever and feeling malaise . Bronchial breathing in the left lower zone seen . What is the most likely causative organism?",A,D,False,D
2961,which of the following doesnot belong to the family of selectin?,A,C,False,C
2962,Which of the following is the predisposing factor for ethmoidal carcinoma,A,A,True,A
2963,Compensating mechanism involved in acclimatization to altitude is:,A,A,True,A
2964,Which nerve is tested for adequacy of anaesthesia -,A,B,False,B
2965,Type of cementum found in resorption lacunae and is formed by cementoblasts:,A,A,True,A
2966,Name the probe shown in the color plate:,A,B,False,B
2967,Pharmacogenetics is important in metabolism of,A,B,False,B
2968,The type of emphysema that is most commonly associated with α-1 antitrypsin deficiency is–,A,C,False,C
2969,Which of the following is not seen in finger prints ?,A,D,False,D
2970,Normal time taken for scar formation after injury is?,A,C,False,C
2971,This condition is caused by all except:,A,A,True,A
2972,Father transmits the disease to all his daughters. Type of inheritance is:,A,D,False,D
2973,Which of the following reduces gastric secretions?,A,A,True,A
2974,If accident injection of LA with adrenaline goes in to the blood vessel what will happen:,A,D,False,D
2975,Sharply angulated ribs with or without nodules/beading with backward position of sternum is known as:,A,A,True,A
2976,Which of the following suture has max tensile strength and minimum tissue reaction,A,B,False,B
2977,MC site of implantation is ?,A,A,True,A
2978,Not a cause of oligohydramnios -,A,A,True,A
2979,Best study technique to study the occurence of rare adverse effects of drug ?,A,A,True,A
2980,Most common syndrome associated with A-V canal defect -,A,A,True,A
2981,"A 25 year old man presents with recurrent episodes of flexural eczema, recurrent skin infections and abdominal cramps and diarrhea upon taking sea foods. He is suffering from?",A,B,False,B
2982,CrPC 26 ?,A,A,True,A
2983,Ideal crown-root ratio for FPD preparation should be:,A,B,False,B
2984,Action Potential in cardiac muscles has how many phases?,A,C,False,C
2985,Bhopal gas tragedy is an example of ?,A,A,True,A
2986,Woronoff's ring is a feature of?,A,C,False,C
2987,Implantation occurs on which menstrual cycle day ?,A,A,True,A
2988,"If chronological age > skeletal age with normal growth velocity, then the final height that is expected to be achieved is",A,A,True,A
2989,ABPI increases aificially in,A,A,True,A
2990,Drugs used for H. Pylori are all except?,A,C,False,C
2991,How much amount of cortical bone should be lost so that cancellous bone is visible on radiograph:,A,C,False,C
2992,For Asian population B.M.I. true is ?,A,A,True,A
2993,"If the volume of distribution of a drug is <5L, then the drug is restricted to which of the following body compartments?",A,A,True,A
2994,SA-14-14-2 ?,A,C,False,C
